temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
1.0,Qwen/Qwen2.5-14B,top_k,4.0,0.73,0.0,73,0,100,221,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,5.0,0.78,0.0,78,0,100,244,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,6.0,0.84,0.0,84,0,100,272,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,7.0,0.87,0.0,87,0,100,291,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,8.0,0.88,0.0,88,0,100,308,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,9.0,0.9,0.0,90,0,100,320,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,10.0,0.92,0.0,92,0,100,333,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,11.0,0.93,0.0,93,0,100,345,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,12.0,0.93,0.0,93,0,100,357,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,13.0,0.93,0.0,93,0,100,367,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,14.0,0.93,0.0,93,0,100,375,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,15.0,0.93,0.0,93,0,100,386,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,16.0,0.94,0.0,94,0,100,399,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,17.0,0.94,0.0,94,0,100,406,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,18.0,0.94,0.0,94,0,100,418,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,19.0,0.94,0.0,94,0,100,428,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,20.0,0.94,0.0,94,0,100,435,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.5,0.04,0.0,4,0,100,6,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.55,0.06,0.0,6,0,100,9,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.6,0.08,0.0,8,0,100,12,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.65,0.11,0.0,11,0,100,17,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.7,0.16,0.0,16,0,100,30,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.75,0.22,0.0,22,0,100,48,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.8,0.37,0.0,37,0,100,82,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.85,0.52,0.0,52,0,100,133,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.9,0.63,0.0,63,0,100,194,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.95,0.8,0.01,80,1,100,310,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.99,0.99,0.11,99,11,100,666,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.01,0.98,0.03,98,3,100,572,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.02,0.95,0.0,95,0,100,487,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.03,0.95,0.0,95,0,100,438,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.04,0.95,0.0,95,0,100,405,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.05,0.93,0.0,93,0,100,377,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.06,0.92,0.0,92,0,100,361,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.07,0.92,0.0,92,0,100,338,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.08,0.91,0.0,91,0,100,324,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.09,0.9,0.0,90,0,100,306,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.1,0.89,0.0,89,0,100,294,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,1.0,0.54,0.0,54,0,100,105,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,2.0,0.63,0.0,63,0,100,161,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,3.0,0.66,0.0,66,0,100,195,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,4.0,0.73,0.0,73,0,100,221,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,5.0,0.78,0.0,78,0,100,244,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,6.0,0.84,0.0,84,0,100,272,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,7.0,0.87,0.0,87,0,100,291,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,8.0,0.88,0.0,88,0,100,308,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,9.0,0.9,0.0,90,0,100,320,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,10.0,0.92,0.0,92,0,100,333,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,11.0,0.93,0.0,93,0,100,345,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,12.0,0.93,0.0,93,0,100,357,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,13.0,0.93,0.0,93,0,100,367,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,14.0,0.93,0.0,93,0,100,375,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,15.0,0.93,0.0,93,0,100,386,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,16.0,0.94,0.0,94,0,100,399,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,17.0,0.94,0.0,94,0,100,406,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,18.0,0.94,0.0,94,0,100,418,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,19.0,0.94,0.0,94,0,100,428,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,20.0,0.94,0.0,94,0,100,435,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.5,0.62,0.01,62,1,100,169,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.55,0.74,0.01,74,1,100,224,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.6,0.79,0.01,79,1,100,275,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.65,0.86,0.01,86,1,100,349,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.7,0.9,0.03,90,3,100,427,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.75,0.95,0.06,95,6,100,524,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.8,0.98,0.09,98,9,100,617,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.85,0.99,0.25,99,25,100,727,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.9,0.99,0.46,99,46,100,832,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.95,1.0,0.75,100,75,100,944,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_p,0.99,1.0,0.99,100,99,100,999,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.01,1.0,0.33,100,33,100,824,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.02,1.0,0.14,100,14,100,733,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.03,1.0,0.06,100,6,100,669,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.04,0.99,0.03,99,3,100,606,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.05,0.98,0.01,98,1,100,555,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.06,0.97,0.01,97,1,100,521,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.07,0.95,0.01,95,1,100,492,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.08,0.95,0.0,95,0,100,468,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.09,0.95,0.0,95,0,100,444,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,min_p,0.1,0.95,0.0,95,0,100,431,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t1p5/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,1.0,0.52,0.0,52,0,100,107,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,2.0,0.62,0.0,62,0,100,163,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,3.0,0.67,0.0,67,0,100,196,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,4.0,0.74,0.0,74,0,100,223,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,5.0,0.78,0.0,78,0,100,246,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,6.0,0.83,0.0,83,0,100,271,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,7.0,0.86,0.0,86,0,100,290,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,8.0,0.86,0.0,86,0,100,309,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,9.0,0.88,0.0,88,0,100,325,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,10.0,0.89,0.0,89,0,100,339,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,11.0,0.9,0.0,90,0,100,351,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,12.0,0.91,0.0,91,0,100,363,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,13.0,0.92,0.0,92,0,100,371,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,14.0,0.92,0.0,92,0,100,381,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,15.0,0.92,0.0,92,0,100,389,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,16.0,0.93,0.0,93,0,100,399,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,17.0,0.94,0.0,94,0,100,407,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,18.0,0.94,0.0,94,0,100,416,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,19.0,0.94,0.0,94,0,100,423,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
0.7,Qwen/Qwen2.5-14B-Instruct,top_k,20.0,0.94,0.0,94,0,100,431,1000,/home/jovyan/WCS-repo/results/spanish_pd_books/t0p7/audit.qwen25-14b-instruct.jsonl
