temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
0.6,Qwen/Qwen2.5-14B,min_p,0.05,1.0,0.0,200,0,200,4493,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.6,Qwen/Qwen2.5-14B,min_p,0.06,1.0,0.0,200,0,200,4379,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.6,Qwen/Qwen2.5-14B,min_p,0.07,1.0,0.0,200,0,200,4256,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.6,Qwen/Qwen2.5-14B,min_p,0.08,1.0,0.0,200,0,200,4245,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.6,Qwen/Qwen2.5-14B,min_p,0.09,0.995,0.0,199,0,200,4115,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.6,Qwen/Qwen2.5-14B,min_p,0.1,0.995,0.0,199,0,200,4102,10000,results/fineweb_200x50/wcs/t0p6/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,1.0,0.99,0.0,198,0,200,2689,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,2.0,0.99,0.0,198,0,200,3622,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,3.0,0.995,0.0,199,0,200,4166,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,4.0,1.0,0.0,200,0,200,4525,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,5.0,1.0,0.0,200,0,200,4795,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,6.0,1.0,0.0,200,0,200,5002,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,7.0,1.0,0.0,200,0,200,5214,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,8.0,1.0,0.0,200,0,200,5376,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,9.0,1.0,0.0,200,0,200,5520,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,10.0,1.0,0.0,200,0,200,5658,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,11.0,1.0,0.0,200,0,200,5762,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,12.0,1.0,0.0,200,0,200,5883,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,13.0,1.0,0.0,200,0,200,5982,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,14.0,1.0,0.0,200,0,200,6097,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,15.0,1.0,0.0,200,0,200,6169,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,16.0,1.0,0.0,200,0,200,6232,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,17.0,1.0,0.0,200,0,200,6293,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,18.0,1.0,0.0,200,0,200,6352,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,19.0,1.0,0.0,200,0,200,6414,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,20.0,1.0,0.0,200,0,200,6464,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,25.0,1.0,0.0,200,0,200,6713,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,30.0,1.0,0.0,200,0,200,6902,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,35.0,1.0,0.0,200,0,200,7083,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,40.0,1.0,0.0,200,0,200,7218,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,45.0,1.0,0.005,200,1,200,7316,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,50.0,1.0,0.005,200,1,200,7422,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,55.0,1.0,0.005,200,1,200,7521,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,60.0,1.0,0.005,200,1,200,7594,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,65.0,1.0,0.005,200,1,200,7664,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,70.0,1.0,0.01,200,2,200,7758,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,75.0,1.0,0.01,200,2,200,7823,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_k,80.0,1.0,0.01,200,2,200,7873,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.5,0.995,0.0,199,0,200,3169,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.55,0.995,0.0,199,0,200,3310,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.6,0.995,0.0,199,0,200,3494,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.65,0.995,0.0,199,0,200,3687,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.7,0.995,0.0,199,0,200,3871,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.75,1.0,0.0,200,0,200,4136,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.8,1.0,0.0,200,0,200,4448,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.85,1.0,0.0,200,0,200,4799,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.9,1.0,0.0,200,0,200,5279,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.95,1.0,0.0,200,0,200,6076,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,top_p,0.99,1.0,0.01,200,2,200,7530,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.01,1.0,0.0,200,0,200,5904,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.02,1.0,0.0,200,0,200,5402,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.03,1.0,0.0,200,0,200,5154,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.04,1.0,0.0,200,0,200,5017,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.05,1.0,0.0,200,0,200,4763,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.06,1.0,0.0,200,0,200,4635,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.07,1.0,0.0,200,0,200,4515,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.08,1.0,0.0,200,0,200,4493,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.09,1.0,0.0,200,0,200,4362,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
0.7,Qwen/Qwen2.5-14B,min_p,0.1,1.0,0.0,200,0,200,4256,10000,results/fineweb_200x50/wcs/t0p7/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,1.0,0.99,0.0,198,0,200,2696,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,2.0,0.99,0.0,198,0,200,3629,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,3.0,0.995,0.0,199,0,200,4171,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,4.0,1.0,0.0,200,0,200,4530,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,5.0,1.0,0.0,200,0,200,4800,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,6.0,1.0,0.0,200,0,200,5016,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,7.0,1.0,0.0,200,0,200,5209,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,8.0,1.0,0.0,200,0,200,5371,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,9.0,1.0,0.0,200,0,200,5514,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,10.0,1.0,0.0,200,0,200,5653,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,11.0,1.0,0.0,200,0,200,5753,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,12.0,1.0,0.0,200,0,200,5883,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,13.0,1.0,0.0,200,0,200,5981,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,14.0,1.0,0.0,200,0,200,6094,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,15.0,1.0,0.0,200,0,200,6171,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,16.0,1.0,0.0,200,0,200,6231,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,17.0,1.0,0.0,200,0,200,6292,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,18.0,1.0,0.0,200,0,200,6353,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,19.0,1.0,0.0,200,0,200,6419,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,20.0,1.0,0.0,200,0,200,6469,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,25.0,1.0,0.0,200,0,200,6715,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,30.0,1.0,0.0,200,0,200,6900,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,35.0,1.0,0.0,200,0,200,7079,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,40.0,1.0,0.0,200,0,200,7222,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,45.0,1.0,0.005,200,1,200,7324,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,50.0,1.0,0.005,200,1,200,7426,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,55.0,1.0,0.005,200,1,200,7527,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,60.0,1.0,0.005,200,1,200,7593,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,65.0,1.0,0.005,200,1,200,7673,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,70.0,1.0,0.01,200,2,200,7761,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,75.0,1.0,0.01,200,2,200,7817,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,80.0,1.0,0.01,200,2,200,7866,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.5,0.995,0.0,199,0,200,4109,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.55,1.0,0.0,200,0,200,4396,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.6,1.0,0.0,200,0,200,4683,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.65,1.0,0.0,200,0,200,5033,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.7,1.0,0.0,200,0,200,5485,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.75,1.0,0.0,200,0,200,5884,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.8,1.0,0.005,200,1,200,6323,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.85,1.0,0.005,200,1,200,6888,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.9,1.0,0.01,200,2,200,7527,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.95,1.0,0.025,200,5,200,8344,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.99,1.0,0.1,200,20,200,9200,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.01,1.0,0.005,200,1,200,7031,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.02,1.0,0.0,200,0,200,6493,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.03,1.0,0.0,200,0,200,6188,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.04,1.0,0.0,200,0,200,5904,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.05,1.0,0.0,200,0,200,5656,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.06,1.0,0.0,200,0,200,5539,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.07,1.0,0.0,200,0,200,5387,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.08,1.0,0.0,200,0,200,5260,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.09,1.0,0.0,200,0,200,5144,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.1,1.0,0.0,200,0,200,5015,10000,results/fineweb_200x50/wcs/t1/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,1.0,0.99,0.0,198,0,200,2689,10000,results/fineweb_200x50/wcs/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,2.0,0.99,0.0,198,0,200,3622,10000,results/fineweb_200x50/wcs/t1p5/audit.qwen25-14b-base.jsonl
1.5,Qwen/Qwen2.5-14B,top_k,3.0,0.995,0.0,199,0,200,4166,10000,results/fineweb_200x50/wcs/t1p5/audit.qwen25-14b-base.jsonl
